"ID","productID","absoluteURL","html_alt"
"2e9a956c-dd82-45c4-acc5-6f21f6c411d4","ao-so-mi-nam-dai-tay-cafe-dris-khu-mui","https://mcdn.coolmate.me/image/February2023/mceclip14.jpg",""
"25aa4229-bf99-4017-939c-c9930a13a075","ao-so-mi-nam-dai-tay-cafe-dris-khu-mui","https://mcdn.coolmate.me/image/February2023/mceclip13.jpg",""
"d0c63bab-5c30-4527-bf44-da48a39c3cc6","ao-so-mi-nam-dai-tay-cafe-dris-khu-mui","https://mcdn.coolmate.me/image/February2023/mceclip12_56.jpg",""
"9195d120-e647-491c-ad86-2d0d96e01744","ao-so-mi-nam-dai-tay-cafe-dris-khu-mui","https://mcdn.coolmate.me/image/February2023/mceclip11_42.jpg",""
"222c94d7-dd2d-4b0d-9396-91e5ed0a4568","quan-jeans-dang-straight","https://mcdn.coolmate.me/image/May2023/mceclip4_43.jpg","Vải Denim được wash trước khi may nên không rút và hạn chế ra màu sau khi giặt"
"8f530de0-3cbb-408f-9509-b0efb3a1455b","quan-jeans-dang-straight","https://mcdn.coolmate.me/image/May2023/mceclip3_40.jpg","Người mẫu: 175 cm - 69 kg, mặc áo XL, quần size 32"
"f731e21d-6609-4723-b7f4-d61908553e6a","quan-jeans-dang-straight","https://mcdn.coolmate.me/image/May2023/mceclip1_69.jpg","Dáng Straight: Dáng suông phóng thoáng, thoải mái, không thùng thình"
